SGB_ID,Genome_Name,Study,Sample_ID,Country,Westernized,Body_Site,Age_Category
972,CM_cf__CF_TNFC022IS_t4M16__bin.16,CM_cf,CF_TNFC022IS_t4M16,ITA,Yes,Airways,School age
972,CM_cf__CF_TNFC041SA_t1M15__bin.25,CM_cf,CF_TNFC041SA_t1M15,ITA,Yes,Oral cavity,Adult
972,CM_cf__CF_TNFC057IS_t1M15__bin.6,CM_cf,CF_TNFC057IS_t1M15,ITA,Yes,Airways,Adult
972,CM_cf__CF_TNFC057SA_t1M16__bin.4,CM_cf,CF_TNFC057SA_t1M16,ITA,Yes,Oral cavity,Adult
972,FerrettiP_2018__CA_C10002MS2015SA_t0M15__bin.8,FerrettiP_2018,CA_C10002MS2015SA_t0M15,ITA,Yes,Oral cavity,Adult
973,HMP_2012__SRS020334__bin.13,HMP_2012,SRS020334,USA,Yes,Oral cavity,Adult
974,FerrettiP_2018__CA_C10006MS2079SA_t0M15__bin.15,FerrettiP_2018,CA_C10006MS2079SA_t0M15,ITA,Yes,Oral cavity,Adult
976,CM_cf__CF_TNFC002SA_t1M15__bin.36,CM_cf,CF_TNFC002SA_t1M15,ITA,Yes,Oral cavity,Adult
977,Castro-NallarE_2015__ES_209__bin.13,Castro-NallarE_2015,ES_209,USA,Yes,Oral cavity,Adult
978,Castro-NallarE_2015__ES_114__bin.4,Castro-NallarE_2015,ES_114,USA,Yes,Oral cavity,Adult
979,BritoIL_2016__W2.39.SA__bin.8,BritoIL_2016,W2.39.SA,FJI,No,Oral cavity,Adult
980,HMP_2012__SRS017076__bin.34,HMP_2012,SRS017076,USA,Yes,Oral cavity,Adult
981,QinJ_2012__T2D-101__bin.21,QinJ_2012,T2D-101,CHN,Yes,Stool,Adult
982,HMP_2012__SRS057539__bin.33,HMP_2012,SRS057539,USA,Yes,Oral cavity,Adult
975,Castro-NallarE_2015__ES_147__bin.4,Castro-NallarE_2015,ES_147,USA,Yes,Oral cavity,Adult
984,CM_periimplantitis__SP_143SPI_T016__bin.18,CM_periimplantitis,SP_143SPI_T016,ITA,Yes,Oral cavity,Adult
985,CM_periimplantitis__SP_123SPT_T016__bin.6,CM_periimplantitis,SP_123SPT_T016,ITA,Yes,Oral cavity,Adult
985,CM_periimplantitis__SP_143SPI_T016__bin.6,CM_periimplantitis,SP_143SPI_T016,ITA,Yes,Oral cavity,Adult
985,CM_periimplantitis__SP_285SPI_T016__bin.6,CM_periimplantitis,SP_285SPI_T016,ITA,Yes,Oral cavity,Adult
985,CM_periimplantitis__SP_323SPI_T016__bin.23,CM_periimplantitis,SP_323SPI_T016,ITA,Yes,Oral cavity,Adult
985,FengQ_2015__SID31880__bin.71,FengQ_2015,SID31880,AUT,Yes,Stool,Senior
986,HeQ_2017__SZAXPI029491-89__bin.2,HeQ_2017,SZAXPI029491-89,CHN,Yes,Stool,Adult
987,VincentC_2016__MM004.1__bin.2,VincentC_2016,MM004.1,CAN,Yes,Stool,Senior
987,YuJ_2015__SZAXPI003412-1__bin.19,YuJ_2015,SZAXPI003412-1,CHN,Yes,Stool,Senior
3917,VincentC_2016__MM002.2__bin.28,VincentC_2016,MM002.2,CAN,Yes,Stool,Senior
3917,VincentC_2016__MM023.1__bin.9,VincentC_2016,MM023.1,CAN,Yes,Stool,Adult
3917,VincentC_2016__MM023.2__bin.35,VincentC_2016,MM023.2,CAN,Yes,Stool,Adult
3917,VincentC_2016__MM058.1__bin.19,VincentC_2016,MM058.1,CAN,Yes,Stool,Senior
3917,VincentC_2016__MM096__bin.5,VincentC_2016,MM096,CAN,Yes,Stool,Senior
3917,VincentC_2016__MM103.1__bin.16,VincentC_2016,MM103.1,CAN,Yes,Stool,Senior
3917,VincentC_2016__MM103.3__bin.3,VincentC_2016,MM103.3,CAN,Yes,Stool,Senior
989,HMP_2012__SRS017497__bin.6,HMP_2012,SRS017497,USA,Yes,Vagina,School age
989,HMP_2012__SRS023468__bin.14,HMP_2012,SRS023468,USA,Yes,Vagina,Adult
990,HMP_2012__SRS011111__bin.15,HMP_2012,SRS011111,USA,Yes,Vagina,Adult
990,HMP_2012__SRS023468__bin.23,HMP_2012,SRS023468,USA,Yes,Vagina,Adult
991,FerrettiP_2018__CA_C10029IS2496FE_t1M15__bin.7,FerrettiP_2018,CA_C10029IS2496FE_t1M15,ITA,Yes,Stool,Newborn
991,FerrettiP_2018__CA_C10031IS2530FE_t1M15__bin.15,FerrettiP_2018,CA_C10031IS2530FE_t1M15,ITA,Yes,Stool,Newborn
991,FerrettiP_2018__CA_C10031MS2527VA_t0M15__bin.5,FerrettiP_2018,CA_C10031MS2527VA_t0M15,ITA,Yes,Vagina,Adult
991,FerrettiP_2018__CA_C10031MS2528SK_t0M15__bin.4,FerrettiP_2018,CA_C10031MS2528SK_t0M15,ITA,Yes,Skin,Adult
991,FerrettiP_2018__CA_C10034IS2584FE_t1M15__bin.3,FerrettiP_2018,CA_C10034IS2584FE_t1M15,ITA,Yes,Stool,Newborn
991,FerrettiP_2018__CA_C10034IS2587FE_t2M15__bin.6,FerrettiP_2018,CA_C10034IS2587FE_t2M15,ITA,Yes,Stool,Newborn
991,FerrettiP_2018__CA_C10035IS2602FE_t1M15__bin.2,FerrettiP_2018,CA_C10035IS2602FE_t1M15,ITA,Yes,Stool,Newborn
991,FerrettiP_2018__CA_C10051MS2887VA_t0M15__bin.4,FerrettiP_2018,CA_C10051MS2887VA_t0M15,ITA,Yes,Vagina,Adult
991,HMP_2012__SRS011111__bin.10,HMP_2012,SRS011111,USA,Yes,Vagina,Adult
991,HMP_2012__SRS013542__bin.6,HMP_2012,SRS013542,USA,Yes,Vagina,Adult
992,HMP_2012__SRS023468__bin.1,HMP_2012,SRS023468,USA,Yes,Vagina,Adult
13825,BackhedF_2015__SID78_M__bin.45,BackhedF_2015,SID78_M,SWE,Yes,Stool,Adult
13825,LiJ_2014__O2.UC24-1__bin.20,LiJ_2014,O2.UC24-1,ESP,Yes,Stool,Adult
13825,NielsenHB_2014__V1_UC26_0__bin.23,NielsenHB_2014,V1_UC26_0,ESP,Yes,Stool,Adult
5290,FerrettiP_2018__CA_C10043MS2742FE_t0M16__bin.9,FerrettiP_2018,CA_C10043MS2742FE_t0M16,ITA,Yes,Stool,Adult
5290,LeChatelierE_2013__MH0406__bin.70,LeChatelierE_2013,MH0406,DNK,Yes,Stool,Adult
5290,RaymondF_2016__P21E90__bin.33,RaymondF_2016,P21E90,CAN,Yes,Stool,Adult
5290,XieH_2016__YSZC12003_35706__bin.34,XieH_2016,YSZC12003_35706,GBR,Yes,Stool,Senior
5290,XieH_2016__YSZC12003_36695__bin.61,XieH_2016,YSZC12003_36695,GBR,Yes,Stool,Adult
5290,XieH_2016__YSZC12003_37223__bin.38,XieH_2016,YSZC12003_37223,GBR,Yes,Stool,Adult
5290,XieH_2016__YSZC12003_37297R1__bin.27,XieH_2016,YSZC12003_37297R1,GBR,Yes,Stool,Adult
15402,LouisS_2016__AS60_3__bin.23,LouisS_2016,AS60_3,DEU,Yes,Stool,Adult
14348,CM_periimplantitis__SP_143SPI_T016__bin.25,CM_periimplantitis,SP_143SPI_T016,ITA,Yes,Oral cavity,Adult
14348,CM_periimplantitis__SP_283SPI_T016__bin.26,CM_periimplantitis,SP_283SPI_T016,ITA,Yes,Oral cavity,Adult
14348,HMP_2012__SRS013950__bin.30,HMP_2012,SRS013950,USA,Yes,Oral cavity,Adult
14348,HMP_2012__SRS017691__bin.56,HMP_2012,SRS017691,USA,Yes,Oral cavity,Adult
14348,HMP_2012__SRS018443__bin.53,HMP_2012,SRS018443,USA,Yes,Oral cavity,Adult
14348,HMP_2012__SRS024561__bin.14,HMP_2012,SRS024561,USA,Yes,Oral cavity,Adult
14348,HMP_2012__SRS055378__bin.67,HMP_2012,SRS055378,USA,Yes,Oral cavity,Adult
14348,HMP_2012__SRS058808__bin.23,HMP_2012,SRS058808,USA,Yes,Oral cavity,Adult
14350,SchirmerM_2016__G88923__bin.16,SchirmerM_2016,G88923,NLD,Yes,Stool,Adult
14350,YuJ_2015__SZAXPI015249-37__bin.32,YuJ_2015,SZAXPI015249-37,CHN,Yes,Stool,Senior
14352,CM_madagascar__A09_02_1FE__bin.2,CM_madagascar,A09_02_1FE,MDG,No,Stool,Adult
14352,CM_madagascar__A83_02_1FE__bin.30,CM_madagascar,A83_02_1FE,MDG,No,Stool,Adult
14367,NielsenHB_2014__V1_UC26_4__bin.57,NielsenHB_2014,V1_UC26_4,ESP,Yes,Stool,Adult
14367,QinJ_2012__DLM012__bin.16,QinJ_2012,DLM012,CHN,Yes,Stool,Adult
14367,ZellerG_2014__CCIS23164343ST-4-0__bin.56,ZellerG_2014,CCIS23164343ST-4-0,FRA,Yes,Stool,Adult
14367,ZellerG_2014__CCIS41288781ST-4-0__bin.9,ZellerG_2014,CCIS41288781ST-4-0,FRA,Yes,Stool,Senior
14367,ZellerG_2014__CCIS87167916ST-4-0__bin.38,ZellerG_2014,CCIS87167916ST-4-0,FRA,Yes,Stool,Senior
14368,CM_cf__CF_FIFC001SS_t6M17__bin.11,CM_cf,CF_FIFC001SS_t6M17,ITA,Yes,Airways,Adult
14360,LiJ_2014__V1.FI25__bin.54,LiJ_2014,V1.FI25,ESP,Yes,Stool,Adult
14360,NielsenHB_2014__V1_UC17_2__bin.30,NielsenHB_2014,V1_UC17_2,ESP,Yes,Stool,Adult
14360,YuJ_2015__SZAXPI003415-12__bin.5,YuJ_2015,SZAXPI003415-12,CHN,Yes,Stool,Senior
14361,ZellerG_2014__CCIS33816588ST-4-0__bin.71,ZellerG_2014,CCIS33816588ST-4-0,FRA,Yes,Stool,Adult
14363,ZellerG_2014__CCIS38765456ST-20-0__bin.96,ZellerG_2014,CCIS38765456ST-20-0,FRA,Yes,Stool,Senior
14372,BritoIL_2016__M1.44.ST__bin.22,BritoIL_2016,M1.44.ST,FJI,No,Stool,Adult
14372,BritoIL_2016__W1.2.ST__bin.3,BritoIL_2016,W1.2.ST,FJI,No,Stool,Child
14372,BritoIL_2016__WL.3.ST__bin.68,BritoIL_2016,WL.3.ST,FJI,No,Stool,Child
14372,KarlssonFH_2013__S468__bin.35,KarlssonFH_2013,S468,HUN,Yes,Stool,Senior
14372,KarlssonFH_2013__S598__bin.29,KarlssonFH_2013,S598,SWE,Yes,Stool,Senior
14372,LiuW_2016__SRR3992955__bin.36,LiuW_2016,SRR3992955,MNG,Yes,Stool,Adult
14372,LiuW_2016__SRR3992973__bin.96,LiuW_2016,SRR3992973,MNG,Yes,Stool,Adult
14372,LiuW_2016__SRR3993002__bin.87,LiuW_2016,SRR3993002,MNG,No,Stool,Adult
14372,LiuW_2016__SRR3993004__bin.56,LiuW_2016,SRR3993004,MNG,No,Stool,Adult
14372,LiuW_2016__SRR3993011__bin.7,LiuW_2016,SRR3993011,MNG,Yes,Stool,Adult
14375,BackhedF_2015__SID184_4M__bin.1,BackhedF_2015,SID184_4M,SWE,Yes,Stool,Newborn
14375,FengQ_2015__SID31879__bin.52,FengQ_2015,SID31879,AUT,Yes,Stool,Senior
14375,SchirmerM_2016__G89070__bin.13,SchirmerM_2016,G89070,NLD,Yes,Stool,Adult
14379,BackhedF_2015__SID590_4M__bin.25,BackhedF_2015,SID590_4M,SWE,Yes,Stool,Newborn
14379,BritoIL_2016__M1.37.ST__bin.19,BritoIL_2016,M1.37.ST,FJI,No,Stool,Adult
14379,BritoIL_2016__W2.8.ST__bin.73,BritoIL_2016,W2.8.ST,FJI,No,Stool,Child
14379,CosteaPI_2017__SID713B076-11-90-0__bin.31,CosteaPI_2017,SID713B076-11-90-0,KAZ,Yes,Stool,Adult
14379,FengQ_2015__SID31477__bin.22,FengQ_2015,SID31477,AUT,Yes,Stool,Senior
14379,FengQ_2015__SID31749__bin.28,FengQ_2015,SID31749,AUT,Yes,Stool,Senior
14379,FengQ_2015__SID530026__bin.15,FengQ_2015,SID530026,AUT,Yes,Stool,Senior
14379,FengQ_2015__SID530258__bin.16,FengQ_2015,SID530258,AUT,Yes,Stool,Adult
14379,LiuW_2016__SRR3992955__bin.69,LiuW_2016,SRR3992955,MNG,Yes,Stool,Adult
14379,LiuW_2016__SRR3992969__bin.31,LiuW_2016,SRR3992969,MNG,Yes,Stool,Adult
14380,BackhedF_2015__SID7_M__bin.14,BackhedF_2015,SID7_M,SWE,Yes,Stool,Adult
14380,CM_madagascar__A13_01_1FE__bin.6,CM_madagascar,A13_01_1FE,MDG,No,Stool,Adult
14380,CM_madagascar__A28_02_1FE__bin.50,CM_madagascar,A28_02_1FE,MDG,No,Stool,Adult
14380,CM_madagascar__A68_01_1FE__bin.4,CM_madagascar,A68_01_1FE,MDG,No,Stool,Adult
14380,CM_madagascar__A79_02_1FE__bin.29,CM_madagascar,A79_02_1FE,MDG,No,Stool,Adult
14380,CM_madagascar__A83_02_1FE__bin.66,CM_madagascar,A83_02_1FE,MDG,No,Stool,Adult
14380,CM_madagascar__A93_01_1FE__bin.15,CM_madagascar,A93_01_1FE,MDG,No,Stool,Adult
14380,LiJ_2014__V1.FI17__bin.46,LiJ_2014,V1.FI17,ESP,Yes,Stool,Adult
14382,LiuW_2016__SRR3992978__bin.95,LiuW_2016,SRR3992978,MNG,Yes,Stool,Adult
14772,RaymondF_2016__P19E7__bin.99,RaymondF_2016,P19E7,CAN,Yes,Stool,Adult
14364,NielsenHB_2014__V1_UC55_0__bin.96,NielsenHB_2014,V1_UC55_0,ESP,Yes,Stool,Adult
14364,ZeeviD_2015__PNP_Validation_10__bin.8,ZeeviD_2015,PNP_Validation_10,ISR,Yes,Stool,Adult
14370,BackhedF_2015__SID377_M__bin.20,BackhedF_2015,SID377_M,SWE,Yes,Stool,Adult
14370,BackhedF_2015__SID503_M__bin.48,BackhedF_2015,SID503_M,SWE,Yes,Stool,Adult
14370,BritoIL_2016__M1.15.ST__bin.56,BritoIL_2016,M1.15.ST,FJI,No,Stool,School age
14370,BritoIL_2016__M2.11.ST__bin.54,BritoIL_2016,M2.11.ST,FJI,No,Stool,Child
14370,BritoIL_2016__W3.23.ST__bin.37,BritoIL_2016,W3.23.ST,FJI,No,Stool,Adult
14370,BritoIL_2016__WL.33.ST__bin.20,BritoIL_2016,WL.33.ST,FJI,No,Stool,Adult
14370,CM_madagascar__A09_02_1FE__bin.52,CM_madagascar,A09_02_1FE,MDG,No,Stool,Adult
14370,CM_madagascar__A13_01_1FE__bin.33,CM_madagascar,A13_01_1FE,MDG,No,Stool,Adult
14370,CM_madagascar__A28_02_1FE__bin.38,CM_madagascar,A28_02_1FE,MDG,No,Stool,Adult
14370,CM_madagascar__A36_01_1FE__bin.6,CM_madagascar,A36_01_1FE,MDG,No,Stool,Adult
14373,FengQ_2015__SID530323__bin.10,FengQ_2015,SID530323,AUT,Yes,Stool,Senior
14373,LiuW_2016__SRR3992963__bin.27,LiuW_2016,SRR3992963,MNG,No,Stool,Adult
14373,LiuW_2016__SRR3992974__bin.9,LiuW_2016,SRR3992974,MNG,Yes,Stool,Adult
14373,LiuW_2016__SRR3992978__bin.87,LiuW_2016,SRR3992978,MNG,Yes,Stool,Adult
14373,LiuW_2016__SRR3992981__bin.91,LiuW_2016,SRR3992981,MNG,Yes,Stool,Adult
14373,LiuW_2016__SRR3992991__bin.70,LiuW_2016,SRR3992991,MNG,No,Stool,Adult
14373,LiuW_2016__SRR3993014__bin.91,LiuW_2016,SRR3993014,MNG,Yes,Stool,Adult
14373,LiuW_2016__SRR3993034__bin.111,LiuW_2016,SRR3993034,MNG,No,Stool,Adult
14373,SchirmerM_2016__G88871__bin.14,SchirmerM_2016,G88871,NLD,Yes,Stool,Adult
14378,ChengpingW_2017__AS38raw__bin.22,ChengpingW_2017,AS38raw,CHN,Yes,Stool,School age
14378,YuJ_2015__SZAXPI003411-6__bin.29,YuJ_2015,SZAXPI003411-6,CHN,Yes,Stool,Senior
14381,CM_madagascar__A90_04_1FE__bin.84,CM_madagascar,A90_04_1FE,MDG,No,Stool,Adult
14386,CM_periimplantitis__SP_143SPI_T016__bin.9,CM_periimplantitis,SP_143SPI_T016,ITA,Yes,Oral cavity,Adult
14389,BritoIL_2016__M1.52.ST__bin.92,BritoIL_2016,M1.52.ST,FJI,No,Stool,Adult
14389,ChengpingW_2017__AS38raw__bin.40,ChengpingW_2017,AS38raw,CHN,Yes,Stool,School age
14389,CosteaPI_2017__SID713B026-11-0-0__bin.6,CosteaPI_2017,SID713B026-11-0-0,KAZ,Yes,Stool,
14389,CosteaPI_2017__SID713B058-11-90-0__bin.1,CosteaPI_2017,SID713B058-11-90-0,KAZ,Yes,Stool,Adult
14389,HeQ_2017__RSZAXPI003104-142__bin.39,HeQ_2017,RSZAXPI003104-142,CHN,Yes,Stool,Adult
14389,HeQ_2017__SZAXPI029467-166__bin.15,HeQ_2017,SZAXPI029467-166,CHN,Yes,Stool,Adult
14389,HeQ_2017__SZAXPI029567-80__bin.66,HeQ_2017,SZAXPI029567-80,CHN,Yes,Stool,Adult
14389,KarlssonFH_2013__S80__bin.16,KarlssonFH_2013,S80,SWE,Yes,Stool,Senior
14389,LiuW_2016__SRR3993022__bin.81,LiuW_2016,SRR3993022,MNG,Yes,Stool,Adult
14389,QinJ_2012__CON-108__bin.6,QinJ_2012,CON-108,CHN,Yes,Stool,
14390,LiJ_2014__MH0366__bin.64,LiJ_2014,MH0366,DNK,Yes,Stool,Adult
14394,BritoIL_2016__M1.16.ST__bin.65,BritoIL_2016,M1.16.ST,FJI,No,Stool,School age
14394,BritoIL_2016__M2.39.ST__bin.101,BritoIL_2016,M2.39.ST,FJI,No,Stool,Adult
14394,BritoIL_2016__M2.44.ST__bin.13,BritoIL_2016,M2.44.ST,FJI,No,Stool,Adult
14394,BritoIL_2016__W1.39.ST__bin.40,BritoIL_2016,W1.39.ST,FJI,No,Stool,Adult
14394,BritoIL_2016__W2.9.ST__bin.18,BritoIL_2016,W2.9.ST,FJI,No,Stool,Child
14394,BritoIL_2016__WL.3.ST__bin.44,BritoIL_2016,WL.3.ST,FJI,No,Stool,Child
14394,CM_madagascar__A85_01_1FE__bin.44,CM_madagascar,A85_01_1FE,MDG,No,Stool,Adult
14394,CosteaPI_2017__SID713B044-11-0-0__bin.66,CosteaPI_2017,SID713B044-11-0-0,KAZ,Yes,Stool,Adult
14394,CosteaPI_2017__SID713B044-11-90-0__bin.32,CosteaPI_2017,SID713B044-11-90-0,KAZ,Yes,Stool,Adult
14394,NielsenHB_2014__O2_UC24_2__bin.33,NielsenHB_2014,O2_UC24_2,ESP,Yes,Stool,Adult
14395,QinJ_2012__T2D-103__bin.15,QinJ_2012,T2D-103,CHN,Yes,Stool,Adult
14767,LiSS_2016__FAT_010-22-0-0__bin.28,LiSS_2016,FAT_010-22-0-0,NLD,Yes,Stool,Adult
14767,LiSS_2016__FAT_010-22-14-0__bin.60,LiSS_2016,FAT_010-22-14-0,NLD,Yes,Stool,Adult
14767,LiSS_2016__FAT_010-22-2-0__bin.13,LiSS_2016,FAT_010-22-2-0,NLD,Yes,Stool,Adult
14767,LiSS_2016__FAT_010-22-42-0__bin.58,LiSS_2016,FAT_010-22-42-0,NLD,Yes,Stool,Adult
14767,LiSS_2016__FAT_010-22-84-0__bin.56,LiSS_2016,FAT_010-22-84-0,NLD,Yes,Stool,Adult
14767,XieH_2016__YSZC12003_37754__bin.108,XieH_2016,YSZC12003_37754,GBR,Yes,Stool,Adult
962,CM_periimplantitis__SP_143SPI_T016__bin.20,CM_periimplantitis,SP_143SPI_T016,ITA,Yes,Oral cavity,Adult
14329,FengQ_2015__SID31328__bin.8,FengQ_2015,SID31328,AUT,Yes,Stool,Adult
14329,XieH_2016__YSZC12003_35706__bin.19,XieH_2016,YSZC12003_35706,GBR,Yes,Stool,Senior
14329,XieH_2016__YSZC12003_37176__bin.55,XieH_2016,YSZC12003_37176,GBR,Yes,Stool,Adult
14329,XieH_2016__YSZC12003_37878__bin.41,XieH_2016,YSZC12003_37878,GBR,Yes,Stool,Adult
14329,ZellerG_2014__CCIS95409808ST-4-0__bin.10,ZellerG_2014,CCIS95409808ST-4-0,FRA,Yes,Stool,Adult
14333,ZellerG_2014__CCIS21126322ST-4-0__bin.69,ZellerG_2014,CCIS21126322ST-4-0,FRA,Yes,Stool,Adult
14333,ZellerG_2014__CCIS62794166ST-4-0__bin.15,ZellerG_2014,CCIS62794166ST-4-0,FRA,Yes,Stool,Senior
14334,BackhedF_2015__SID172_M__bin.21,BackhedF_2015,SID172_M,SWE,Yes,Stool,Adult
14334,BackhedF_2015__SID229_M__bin.31,BackhedF_2015,SID229_M,SWE,Yes,Stool,Adult
14334,CM_madagascar__A75_02_1FE__bin.57,CM_madagascar,A75_02_1FE,MDG,No,Stool,Adult
14334,CosteaPI_2017__halbarad-11-392-0__bin.31,CosteaPI_2017,halbarad-11-392-0,DEU,Yes,Stool,Adult
14334,FengQ_2015__SID31328__bin.44,FengQ_2015,SID31328,AUT,Yes,Stool,Adult
14334,FengQ_2015__SID31723__bin.41,FengQ_2015,SID31723,AUT,Yes,Stool,Senior
14334,FengQ_2015__SID530050__bin.89,FengQ_2015,SID530050,AUT,Yes,Stool,Senior
14334,FengQ_2015__SID530054__bin.75,FengQ_2015,SID530054,AUT,Yes,Stool,Adult
14334,IjazUZ_2017__S87_a_WGS__bin.8,IjazUZ_2017,S87_a_WGS,GBR,Yes,Stool,Adult
14334,NielsenHB_2014__O2_UC47_2__bin.17,NielsenHB_2014,O2_UC47_2,ESP,Yes,Stool,Adult
2115,Obregon-TitoAJ_2015__NO02__bin.58,Obregon-TitoAJ_2015,NO02,USA,Yes,Stool,Adult
14764,FengQ_2015__SID31582__bin.2,FengQ_2015,SID31582,AUT,Yes,Stool,Senior
14764,LeChatelierE_2013__MH0197__bin.24,LeChatelierE_2013,MH0197,DNK,Yes,Stool,Adult
14764,LiuW_2016__SRR3992993__bin.22,LiuW_2016,SRR3992993,MNG,No,Stool,Adult
14764,XieH_2016__YSZC12003_35992__bin.54,XieH_2016,YSZC12003_35992,GBR,Yes,Stool,Adult
14764,ZeeviD_2015__PNP_DietIntervention_28__bin.63,ZeeviD_2015,PNP_DietIntervention_28,ISR,Yes,Stool,Adult
14771,XieH_2016__YSZC12003_37135__bin.70,XieH_2016,YSZC12003_37135,GBR,Yes,Stool,Adult
14794,CM_madagascar__A46_01_1FE__bin.16,CM_madagascar,A46_01_1FE,MDG,No,Stool,Adult
14794,CM_madagascar__A95_01_1FE__bin.47,CM_madagascar,A95_01_1FE,MDG,No,Stool,Adult
14794,LiJ_2014__V1.FI04__bin.65,LiJ_2014,V1.FI04,ESP,Yes,Stool,Adult
14794,XieH_2016__YSZC12003_37223__bin.32,XieH_2016,YSZC12003_37223,GBR,Yes,Stool,Adult
14807,KarlssonFH_2013__S312__bin.68,KarlssonFH_2013,S312,SWE,Yes,Stool,Senior
14807,LiuW_2016__SRR3992985__bin.22,LiuW_2016,SRR3992985,MNG,Yes,Stool,Adult
14807,XieH_2016__YSZC12003_36694__bin.10,XieH_2016,YSZC12003_36694,GBR,Yes,Stool,Adult
14812,CM_madagascar__A88_02_1FE__bin.39,CM_madagascar,A88_02_1FE,MDG,No,Stool,Adult
14812,HeQ_2017__RSZAXPI003082-116__bin.57,HeQ_2017,RSZAXPI003082-116,CHN,Yes,Stool,Adult
14815,CM_madagascar__A01_02_1FE__bin.25,CM_madagascar,A01_02_1FE,MDG,No,Stool,Adult
14815,CM_madagascar__A14_01_1FE__bin.23,CM_madagascar,A14_01_1FE,MDG,No,Stool,Adult
14815,CM_madagascar__A28_02_1FE__bin.91,CM_madagascar,A28_02_1FE,MDG,No,Stool,Adult
14815,CM_madagascar__A55_02_1FE__bin.54,CM_madagascar,A55_02_1FE,MDG,No,Stool,Adult
14815,CM_madagascar__A83_02_1FE__bin.24,CM_madagascar,A83_02_1FE,MDG,No,Stool,Adult
14815,CM_madagascar__A90_03_1FE__bin.36,CM_madagascar,A90_03_1FE,MDG,No,Stool,Adult
14815,CM_madagascar__A92_01_1FE__bin.3,CM_madagascar,A92_01_1FE,MDG,No,Stool,Adult
14816,BackhedF_2015__SID18_M__bin.61,BackhedF_2015,SID18_M,SWE,Yes,Stool,Adult
14816,BackhedF_2015__SID590_4M__bin.28,BackhedF_2015,SID590_4M,SWE,Yes,Stool,Newborn
14816,Bengtsson-PalmeJ_2015__TRAVELRES48__bin.27,Bengtsson-PalmeJ_2015,TRAVELRES48,SWE,Yes,Stool,Adult
14816,Bengtsson-PalmeJ_2015__TRAVELRES62__bin.30,Bengtsson-PalmeJ_2015,TRAVELRES62,SWE,Yes,Stool,Adult
14816,CM_cf__CF_FIFC001SS_t6M17__bin.15,CM_cf,CF_FIFC001SS_t6M17,ITA,Yes,Airways,Adult
14816,FengQ_2015__SID31009__bin.57,FengQ_2015,SID31009,AUT,Yes,Stool,Senior
14816,FengQ_2015__SID31071__bin.4,FengQ_2015,SID31071,AUT,Yes,Stool,Senior
14816,FengQ_2015__SID31267__bin.75,FengQ_2015,SID31267,AUT,Yes,Stool,Senior
14816,FengQ_2015__SID31333__bin.51,FengQ_2015,SID31333,AUT,Yes,Stool,Senior
14816,FengQ_2015__SID31360__bin.11,FengQ_2015,SID31360,AUT,Yes,Stool,Senior
14824,BackhedF_2015__SID377_M__bin.66,BackhedF_2015,SID377_M,SWE,Yes,Stool,Adult
14824,CM_madagascar__A13_01_1FE__bin.7,CM_madagascar,A13_01_1FE,MDG,No,Stool,Adult
14824,CM_madagascar__A29_01_1FE__bin.20,CM_madagascar,A29_01_1FE,MDG,No,Stool,Adult
14824,CosteaPI_2017__bugkiller-11-0-0__bin.27,CosteaPI_2017,bugkiller-11-0-0,DEU,Yes,Stool,Adult
14824,CosteaPI_2017__bugkiller-11-2-0__bin.13,CosteaPI_2017,bugkiller-11-2-0,DEU,Yes,Stool,Adult
14824,FengQ_2015__SID31160__bin.20,FengQ_2015,SID31160,AUT,Yes,Stool,Senior
14824,FengQ_2015__SID31424__bin.6,FengQ_2015,SID31424,AUT,Yes,Stool,Senior
14824,FengQ_2015__SID31446__bin.57,FengQ_2015,SID31446,AUT,Yes,Stool,Senior
14824,FengQ_2015__SID530018__bin.34,FengQ_2015,SID530018,AUT,Yes,Stool,Adult
14824,FengQ_2015__SID530050__bin.53,FengQ_2015,SID530050,AUT,Yes,Stool,Senior
14770,BackhedF_2015__SID150_M__bin.9,BackhedF_2015,SID150_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID172_M__bin.8,BackhedF_2015,SID172_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID263_M__bin.1,BackhedF_2015,SID263_M,SWE,Yes,Stool,Newborn
14770,BackhedF_2015__SID377_M__bin.35,BackhedF_2015,SID377_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID383_M__bin.62,BackhedF_2015,SID383_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID521_M__bin.41,BackhedF_2015,SID521_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID587_M__bin.31,BackhedF_2015,SID587_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID622_M__bin.39,BackhedF_2015,SID622_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID82_M__bin.19,BackhedF_2015,SID82_M,SWE,Yes,Stool,Adult
14770,BackhedF_2015__SID87_M__bin.6,BackhedF_2015,SID87_M,SWE,Yes,Stool,Adult
14808,FengQ_2015__SID31021__bin.36,FengQ_2015,SID31021,AUT,Yes,Stool,Adult
14808,FengQ_2015__SID530364__bin.2,FengQ_2015,SID530364,AUT,Yes,Stool,Adult
14808,KarlssonFH_2013__S317__bin.102,KarlssonFH_2013,S317,SWE,Yes,Stool,Senior
